2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,105 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,106 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,106 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,106 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,106 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:57:17,106 | INFO | - | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-05-20 09:58:16,024 | INFO | - | apex.services.engine | Watchlist size: 50
2026-05-20 09:58:16,024 | INFO | - | apex.services.engine | Warm: priming polymarket + options + market for 50 symbols
2026-05-20 09:58:54,658 | ERROR | - | yfinance | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"No fundamentals data found for symbol: SMH"}}}
2026-05-20 09:58:55,366 | ERROR | - | yfinance | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"No fundamentals data found for symbol: SOXX"}}}
2026-05-20 09:58:56,151 | ERROR | - | yfinance | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"No fundamentals data found for symbol: XSD"}}}
2026-05-20 09:59:16,226 | ERROR | - | yfinance | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"No fundamentals data found for symbol: SPY"}}}
2026-05-20 09:59:16,227 | INFO | - | apex.scheduler.service | APEX autopilot scheduler running (Ctrl+C or SIGTERM to exit)
2026-05-20 09:59:16,236 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,236 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,236 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,236 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,237 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,237 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,237 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,237 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,237 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,237 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,237 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,237 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,238 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,239 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,239 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,239 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,239 | INFO | - | apscheduler.scheduler | Added job "register_jobs.<locals>.<lambda>" to job store "default"
2026-05-20 09:59:16,239 | INFO | - | apscheduler.scheduler | Scheduler started
2026-05-20 09:59:16,314 | INFO | - | apex.scheduler.service | Received signal 15; stopping autopilot
2026-05-20 09:59:16,314 | INFO | - | apex.scheduler.service | Scheduler stop requested
2026-05-20 09:59:16,315 | INFO | - | apscheduler.scheduler | Scheduler has been shut down
